person_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49
cmmpb,-5.374788,-1.1478528,2.140939,2.8334572,-1.442754,3.5576456,0.19276482,-0.3391456,-3.496518,-3.2499115,2.103517,1.1281703,-1.3914062,1.4946328,0.4907802,3.2522972,-0.51098514,4.1419816,4.37229,-2.9439707,-2.2074525,-2.2522836,-0.8003308,-2.8992937,-0.77131563,2.4230886,-0.95045954,-1.5172493,0.59739345,-1.1232213,0.9686588,0.28831995,-2.956083,-2.927523,-0.8854111,-2.7071486,2.5073342,-1.8301497,-2.1069841,-1.0830288,-0.6162938,-2.188677,-1.8213518,2.359269,0.2714291,3.1520078,1.3278824,-1.7975754,1.97745,-1.2006817
cnx9d,7.436125,-1.9227619,-0.6355682,-1.3481251,-1.8220443,-1.3857561,0.71041733,1.4966298,-0.4443488,1.9888381,2.8644385,-0.98604095,-1.9043185,-0.25637555,1.499217,-2.7854507,-0.7141512,2.966259,-0.48179877,-2.1551812,-2.4124415,0.35169092,1.0417894,-0.6989029,-0.8874577,-2.7464006,-3.1835396,-0.50411236,2.5455818,0.31524485,2.7343378,-0.5277573,-1.1164714,2.7889545,1.3181446,-1.1500115,-1.2893612,-0.36868447,-1.6808888,-1.553692,-0.9761465,-0.8357954,-0.58185697,-0.7585798,0.47747615,-0.044938833,2.4649172,-1.3743643,0.5428144,0.6065638
d3vke,5.1542587,-3.2267802,6.4224267,-2.2106109,-6.6876554,-8.090036,-2.3398347,-1.5327548,-1.1431104,2.2059364,2.2568178,0.45929763,4.170025,0.33299476,3.7934988,5.353519,0.14829837,-0.13614476,-2.7288752,3.494609,5.1432533,0.7683647,-4.8153224,-1.5181668,-2.5994198,-3.6345239,1.2827255,0.60552126,-0.13938905,-0.50690603,-0.3478815,-0.4507351,-2.3049247,2.0454297,2.7352633,-0.61231667,-0.99978155,2.290895,0.1986563,-3.549635,0.8540676,-1.4297992,0.24009207,-0.8656531,1.6254016,-0.6362426,0.40467125,-0.22562607,1.4977403,0.374307
d5yrm,7.0394535,7.4836,-2.2257686,-3.675599,-0.28629768,4.326417,-3.7034097,3.501818,2.3173883,3.7981963,-1.0449387,0.5774667,-1.9242445,1.178423,-0.32770854,-1.5488673,0.23856375,0.6877809,0.39997554,4.961218,1.1042823,-0.9692814,1.576007,-0.6438413,-1.7572689,-1.050354,-1.143409,-0.6887774,0.06308217,0.30643034,0.6428074,-1.7877073,2.399105,-2.351351,0.9315363,1.5096065,1.0652363,-2.1910603,1.7738255,0.4387588,-1.110697,0.0477639,-0.7154842,-0.23495509,0.40288314,0.31432942,1.4204721,0.76625544,0.41262957,-0.55284375
d8l9i,0.73905057,-3.4273427,0.3747483,9.463143,0.16686298,4.1780906,-2.886943,-5.7793436,-1.2295438,-2.4973392,0.6977623,2.6357868,2.8099675,3.0014272,-1.3641856,0.28530687,1.472242,0.87643075,-3.1946287,0.84487766,-1.9179777,0.39463177,2.2647452,0.45932528,0.40225202,-2.287706,1.4361179,-2.0274627,1.2953792,1.6516963,-1.1219025,-1.2181828,1.5911831,-0.37185574,0.6444473,1.9660914,-1.3043123,1.9157104,0.21104145,1.2191594,1.2600856,-2.4150867,2.346078,3.3470078,1.1349062,-1.6208407,0.27003473,-0.40404838,0.95067614,-4.3091784
dg0ss,-8.789785,-4.299754,-0.8640356,-2.6070762,4.6879616,2.3322675,4.5110016,-1.5501907,-1.0518295,-1.3020785,-0.64344263,-1.2830296,-0.93208504,-3.3672113,-3.169084,1.4307296,1.467993,1.0993806,0.7678072,2.4392269,1.1962616,0.72583115,-0.48961198,-0.7328818,-1.7319832,-0.021250136,-0.324205,0.5822156,-1.7407279,1.8931547,0.723564,0.78499633,1.6093479,0.27819467,-2.2130466,-1.231838,-2.1182947,-0.006966742,0.48685634,-0.23433857,-1.0381529,1.0858206,0.9989886,-0.7106061,0.31499884,0.46205685,0.24231046,-0.7277709,0.741522,-1.0969257
dtsui,4.4239697,0.71097994,4.3773937,2.5933175,-3.751847,1.991895,2.103553,0.15414742,-2.2263048,0.006242687,2.1718254,-1.122256,1.8483605,0.9628725,0.05679769,-2.7728305,0.47936064,0.32073227,-0.35028023,0.78455687,1.0290326,-2.5957725,1.6244794,1.4641056,-1.361038,3.7353694,1.3576831,1.9387934,-2.0617461,-1.3442504,2.701602,-2.436608,1.6050118,2.8443613,4.4904675,1.0853533,2.2982407,-0.7236368,-0.407656,-3.5046148,1.5435746,2.4683633,-2.297603,-2.029078,-4.1887603,2.0948834,-0.6785207,1.6085867,0.9450988,2.2210383
dw6oq,3.861447,-0.9856931,-2.7628727,-1.6568059,2.246168,-1.329846,2.160737,1.0168335,0.42349288,1.3840638,-1.2905947,0.40582404,-2.8255198,1.5016495,-0.8173302,-0.094330065,-0.48248047,0.14634064,0.08052607,0.4603824,-1.1485066,-0.8149213,-1.49933,0.52237594,-1.3296257,1.005581,-0.8435895,-1.3594694,0.6884416,-0.07960463,-0.532865,-0.28680912,-0.07787567,1.3213209,0.65942085,-1.3281798,0.77275324,-0.50288576,-1.3357439,0.2741706,-0.017480198,0.14147715,-1.2951266,0.45317614,-0.3527733,-0.35455203,-0.14307033,-1.0864644,-1.6663791,0.1389919
dy25d,-4.2076964,1.2942066,1.7406499,0.43488666,0.72642124,0.8846919,2.846316,-0.030942947,1.5809523,-1.3280171,-1.6094737,-0.6989523,1.2932643,-0.21216328,1.1294028,4.2323713,0.33856687,1.9833928,-0.25591698,-3.855242,0.55655855,1.9780641,1.6191467,2.8372111,-1.5742419,-0.0618568,-1.7161057,1.5675526,-0.29646954,2.7193375,0.48934487,0.28774923,2.0639436,-3.2806041,-0.66504586,0.31006104,-0.10926486,0.45860747,0.80968523,1.2995877,1.9393723,1.4612591,-0.48236972,0.4123343,2.009734,1.007269,1.0692898,0.9154331,0.9899498,-0.83467054
e8ihk,0.42208222,2.6532125,-7.0612283,-2.9937966,0.38756585,4.594583,3.129206,-5.83495,1.0349503,2.076917,-5.455735,-2.065507,-2.547896,1.625694,2.0561843,-0.8114706,1.6801202,-4.4140244,-0.7485307,0.6768956,3.2184982,-2.0269597,0.65139717,-0.8157751,-1.2972424,-1.4912529,-0.13535301,0.745635,0.042761233,-1.5694253,-1.2107676,-2.8919313,0.857747,0.73753333,-1.8374146,-0.09545539,-1.1701409,-0.3401702,1.080124,-1.9484922,-0.83887994,-2.1576197,-1.2071447,0.8743868,0.20881651,0.815927,-2.7624161,-0.21019655,0.11007055,0.6793159
eels5,3.8651042,-0.7263853,0.8258426,0.28204742,-5.624684,2.5233278,2.5651827,-4.544169,-4.106867,-2.8836055,1.5100914,-0.88983554,-1.5695223,5.214597,1.4267329,1.2487824,0.0958756,0.32703885,-4.4412117,-2.449236,0.90464365,0.8019869,0.19938226,2.8700633,0.48380902,1.849022,1.5648878,1.5495391,-2.0567741,-3.0200095,-1.6551634,1.8712319,-1.3791806,1.3544803,-1.6460509,0.12787835,0.6682433,-0.9754631,-0.60916424,3.3073394,-2.6374,1.1819808,-0.85900646,-0.27423277,-1.1302813,-0.842361,0.32587427,-1.6645188,0.98930585,1.8041159
egrrg,-16.863237,-1.54379,-2.7775166,6.8162017,-2.706135,1.4420507,-1.6972456,-2.843877,2.1555288,4.8498573,3.3371418,-1.163948,-0.038450662,-1.8009537,-5.2973285,-1.4886549,-1.8205904,-2.8243194,-2.5248997,-2.0925114,2.0229812,2.6817644,1.4024295,1.5596662,0.8288263,-4.6591363,-2.1327136,-4.0644126,-3.875909,0.25385693,1.2337949,-0.34690034,-1.0890957,2.0917585,2.0682688,-0.70417273,1.0757036,-2.135498,-3.4605916,-1.0322045,-0.5603527,0.5875001,-0.87989825,-0.5272488,1.066963,-0.29629716,2.1826434,3.6244826,-1.0478393,0.32232133
ek9iq,-1.6273031,0.87414813,-3.3907423,-1.7437522,0.5557375,-0.0028121572,0.078763366,-4.5795183,0.9841072,2.391238,-1.483207,2.0470572,0.6129099,1.2255975,2.7907875,1.2057168,1.5117477,1.2714567,0.5505092,-0.8814682,3.1408398,0.6217248,3.250466,-0.56338966,-0.1725131,1.6053146,-0.46040916,2.161264,0.3793195,0.31611198,-1.5272666,-1.039016,-0.71916133,0.7524018,0.5522545,1.8603029,-0.1265522,0.11659418,-0.4793806,0.5403831,0.3112307,1.1948786,1.3770691,1.9832284,-0.5421836,-0.040691566,-0.2402817,-2.0114655,-1.9562926,1.8362265
evqeq,2.077308,-1.9753876,-5.1027236,0.20781168,-0.73342574,-1.7682865,-2.5238674,2.1338308,1.4213979,1.600606,-3.470962,0.20747107,0.43875307,1.8954949,0.29973307,0.07032689,0.42407876,-1.136923,0.3477732,0.2586209,0.0587803,-1.893335,1.0517294,0.7397249,0.38835755,0.66714627,2.8245275,0.6168937,0.4203798,-0.72915244,0.8312587,0.19263516,0.4717463,1.5084078,-0.059431408,-0.2608291,-0.29735625,-1.622537,1.2663748,-0.058820073,1.3536392,-1.8782685,-0.0959671,1.5372473,-0.6912603,-1.3595439,-0.09503978,0.32027602,1.2679652,-1.1554701
ez9fl,-1.3090882,2.5401502,-4.128908,1.9110667,-0.43064556,-3.1647024,2.729632,-0.86617154,-5.938161,0.26426277,-1.1852534,7.0724096,0.025385747,2.5528975,-0.27494663,-2.3937232,-1.5974398,-2.2449348,-7.3863993,-0.72225344,-2.7566686,0.23655911,-0.5325245,1.1368588,-1.018009,0.6101194,1.3968828,1.386781,-3.3700447,2.4755511,-0.0155331865,3.0865657,1.1351595,-1.8313156,-2.3825948,0.65563196,1.5810646,-0.9509139,-0.15632299,-0.9606796,2.3486817,1.0035673,-0.21157259,-2.3915498,1.0547812,0.26388,1.3699546,-3.2246852,-0.6877565,1.1888596
f5cp3,6.386865,0.82543576,-5.027017,2.3650606,-0.5436722,-1.8625623,-1.0886326,0.2622674,2.805432,1.9981923,-0.8289633,-2.0264778,-3.1262534,1.1239443,0.7859243,0.25541678,0.3507829,-1.3338139,-0.35356396,-0.98834854,2.693428,-1.0123793,-0.9588947,0.032238856,-0.10479699,2.3823526,4.8498845,-2.3892393,0.6848685,-1.352412,0.10820034,-1.5395406,-1.1766622,-2.3574946,0.9967234,3.0202177,0.27667868,1.2404901,-0.86810607,1.1730675,1.854598,1.95156,0.8301888,-1.0054847,0.4167883,1.5772097,-1.002005,-0.8567088,-1.0083482,0.22103
f60ro,4.0332556,10.627041,6.2652264,5.365751,1.1763477,3.4674122,-2.4453974,2.7388916,0.7602823,3.8668373,0.6156366,3.4136367,-0.13540079,-2.755378,0.73358226,-1.2840915,1.3915175,1.6713455,-2.0090764,-0.73342735,-0.24192497,-1.0295581,1.0638325,-1.0699145,-0.10372488,0.969561,1.3561076,0.22690055,1.316592,1.264298,0.36520955,1.2996528,1.1620646,3.1809964,-2.9446871,0.012481459,1.9088141,0.8098551,0.18352455,-0.90820956,0.008067861,-2.4869466,-0.022343077,-1.2463399,0.7488054,-0.03389916,-0.7243655,2.810302,-2.3743992,0.979034
f76v0,-5.1949773,-6.1519933,2.310118,3.9820356,-4.0070148,-2.3414247,-3.4588728,-1.0851687,2.5357559,2.8431387,0.6954106,3.5481243,0.8976363,-1.2861987,-5.2223444,2.5619917,0.8180876,1.2000209,-0.20520988,-0.5211222,1.3999233,2.0791185,-0.7287922,-1.2070053,1.905501,0.28452593,-0.6883108,2.1062994,-0.82610875,0.65908283,0.5524319,0.7382233,0.7039256,-0.47695675,-0.7115452,1.4273078,-0.41044322,1.3426358,0.472261,-1.3959055,-0.49245292,0.33287194,-0.30364394,-0.98232263,-0.21398993,1.5173091,-0.45585543,-0.17594852,0.1920331,2.2557364
fz8wa,-2.7843812,4.0626316,-5.346149,-5.6564927,1.2357907,-5.916025,1.115716,-0.049485635,2.7624044,1.1196634,-0.12793498,-4.2393785,-4.496758,-3.5248427,0.7115417,3.8889568,1.6061745,0.6414783,-1.9819709,1.4594995,2.0875888,0.26457837,3.7673745,0.6331674,1.9938793,0.43585557,-0.91539156,1.0830992,-2.1342776,0.5328602,-1.90212,0.22966303,0.35426304,0.95492697,3.4540768,1.8533058,0.31867796,-0.7333743,-0.86267406,-2.1520262,-0.87966746,-2.5516436,0.78422403,-3.282638,0.08705944,-1.8373791,0.82651174,-0.07351529,1.6722517,0.025861142
g00ic,1.349446,3.8547215,-0.69544977,-0.557519,-2.591293,3.1207097,3.01327,-1.4750482,2.5287437,-1.2320474,0.1710952,0.5713835,3.0505457,-1.7445087,3.9054902,-0.8435792,-3.5003822,1.5826662,3.228762,1.8092129,-1.1362365,2.4825838,1.1055386,2.2250528,-0.33906573,0.2364895,-0.112760656,1.0261703,-0.07849538,0.117400475,-0.9768806,2.276723,-0.983444,-0.25055397,1.4293201,2.2128172,0.5854875,-3.1355104,-0.3047273,1.5138987,2.8308027,1.1151533,-1.7055185,2.6128197,0.27732477,-0.6068373,-1.7572793,-0.72247136,-0.22300656,-0.434232
g0rj9,-2.952477,4.9059505,3.4971032,2.192385,0.81782603,-2.3963761,4.023578,-0.53382117,-0.5221954,-5.45538,-2.9692037,2.2890565,-3.7499986,0.06840967,-0.1851842,2.616796,2.5547085,1.5936418,1.387457,2.061609,-1.6060908,-1.4155998,0.7456263,-0.20627615,1.5018597,-1.0119826,0.30166364,-0.32905495,-0.100941986,-0.105194665,0.19942422,-1.0899708,0.95224905,-0.058393523,-0.575597,0.31477755,0.23437901,-0.96029013,-1.3695519,-0.42297834,1.0026128,1.6550944,-0.71862733,0.15496764,0.41615742,0.43826133,-1.4989492,0.4210217,-0.29827517,-2.92155
g24p8,-0.89043003,-5.859549,8.34552,-2.7754376,1.7714398,-2.3498898,-0.45742908,0.97295314,0.42060345,-3.0731857,0.18980777,0.47536704,-0.7900738,-3.1588387,-2.4975252,-1.4162027,1.0931565,-0.0048856456,-1.7497045,1.8659347,-0.5125347,2.5720325,-0.5597617,1.1877414,0.44254863,0.8640314,1.243946,0.1675885,-1.3288475,-1.5322658,0.11525228,-1.5329058,-1.0666271,-0.04294297,-0.11876321,-0.30694798,1.8083992,-0.69118124,0.7184783,-0.36980435,-0.5905497,-0.7052067,-0.17553245,2.5151305,0.21401632,-0.76867706,0.49196878,-1.3523809,0.27459216,0.6105104
g89mx,-8.309623,-1.7086877,-3.1187787,7.7460093,-1.5418179,-3.0187485,1.8386145,2.108611,1.0224273,1.1228489,2.0164974,2.9610827,-0.22252066,-0.7686511,1.9672956,-0.08232524,-1.1777868,0.12389035,-0.08070006,-1.724532,0.41847035,1.4973838,0.78578067,0.39351,-0.15202735,0.16464171,-0.8747733,0.88077223,1.5476123,-0.9738816,-1.0047913,-1.8802568,-0.76972336,0.08080346,-1.4389578,2.2122824,-0.19418195,-0.19013758,1.3104807,1.2137995,-1.0102553,1.203124,0.4296402,-0.26403865,0.3838665,-0.91168016,-1.2305275,-0.2972417,-1.1819319,0.1269336
gozwq,-2.6443448,4.777828,3.8222828,-1.6845256,-2.3595734,-3.651429,-5.1897326,-2.0443163,-3.7627232,-0.88380885,4.7671595,0.14631371,-3.8678796,-0.5324996,3.7617025,-0.11402963,3.4363189,-2.0596468,3.6044352,-4.8906593,0.91915107,-0.46285433,0.86388576,0.26264673,0.57362,-0.2424738,3.130984,-5.219728,1.4500359,1.1628985,0.42863512,2.1811883,3.1470711,-0.2435614,0.65928006,0.77117366,2.834841,-1.6766957,0.8054001,1.6257702,3.4795702,1.9184281,3.809239,-2.1229444,-0.46860495,-2.5719666,-0.19120236,0.06927476,1.5293363,0.66004604
ha6bv,4.0362,-2.9204307,-4.5140214,4.0886316,-2.648823,1.6992656,2.1698604,0.5991624,0.9230025,1.4370029,-1.9968691,-1.9563462,-0.68467087,-0.18350855,2.1294749,-0.32824585,-0.3114836,0.2534016,2.394307,-2.246657,-0.95155793,0.19975798,-1.5574161,-1.1598792,1.5480494,-0.9747614,-0.85478634,0.6253659,-1.6859664,0.15175478,0.059212375,1.223907,-0.1557535,0.47021788,-1.9035603,-1.1885114,-2.2932777,-0.45845842,0.19148281,0.8223918,1.9261235,-1.9005796,2.0003788,-0.15315475,-0.9404437,0.22849074,-1.4730028,-0.038102258,-0.028034631,1.1615695
hetd5,6.715339,-7.440363,-6.2605376,1.8754048,-2.9108047,1.4189769,-1.2754807,4.5501432,0.08089167,-3.1360514,1.2145978,-1.3294169,-1.2428389,1.247596,-1.6695893,4.0146213,-5.243271,-1.2191846,1.3817126,1.495385,1.8405707,-1.2087333,-0.9174399,1.2692984,2.6194482,-0.49671558,1.5269988,1.4102266,0.76417035,-0.49816933,0.11092511,-0.9561111,-1.4264243,0.1768732,-2.279701,0.34879106,0.20841846,-0.41290617,-1.2479317,-1.6361624,2.0979204,0.10497576,-0.40797916,1.0624528,1.0966272,-1.8002043,0.12979496,-1.2634072,-1.4824724,0.0065715066
hfvpz,4.6569743,-3.8575757,4.9762707,-3.7874165,-3.0027802,-2.3933074,1.3248976,2.2559824,-6.473096,-3.1340797,-1.4564714,-1.5504718,-2.2891188,-2.2193036,-0.01046681,0.22438784,-0.6634314,-0.18729809,0.8640417,1.61469,2.216038,1.2592484,2.9210465,-0.6333248,2.7857966,0.6410152,-0.980513,0.5214468,2.0511744,2.173985,-0.6760847,-1.0289419,-0.020016585,0.2703599,1.787895,-0.22688124,1.3116714,2.4658487,1.7108101,0.76807564,-1.112903,-0.2002155,0.36811158,-1.8735328,1.1384022,2.392439,0.5542201,-0.45794034,1.221113,-1.0252218
hpbis,-0.8582092,-4.076186,5.844895,-4.4781775,2.537977,-0.79864484,1.3647188,3.1910493,4.116629,1.628799,-3.136088,0.9720084,-1.3496246,2.7277431,-1.241011,-0.9297497,2.3100824,-0.21761586,0.10675076,-1.3735471,-2.7668092,1.1144305,3.5523274,0.0028731776,0.49785322,-2.1901715,1.0027978,1.593933,1.3869278,-1.7785528,-0.7098033,0.7242147,0.9786277,-1.4369717,-0.7024105,-0.65407205,2.0800376,1.1136569,-1.1041728,0.5331356,-0.53001463,0.87261045,-0.5218049,1.2206072,0.813171,-0.4416301,-0.39701807,-0.8759696,-0.26417062,-2.4728096
hwot5,-12.348221,2.2497659,3.0154943,-1.1839366,-1.4292626,-1.3872232,1.6023346,-1.4661549,-0.41692412,2.04892,0.85454816,-2.0807693,0.9570636,-1.0572295,1.5134368,-1.1117592,-5.968517,2.6247435,0.7363319,2.9620953,2.2554681,-1.0225549,-0.42101806,2.9578815,1.3994462,-1.7407361,0.8872666,-1.6149914,2.501698,-0.3420745,0.63955283,-2.7091217,0.12648739,0.63190633,-2.3891077,-0.41631195,-2.5553792,-1.1980147,-1.9422319,0.22882989,1.7595241,0.51035017,1.6411717,-0.54390156,-1.6765679,2.1036966,2.2919993,-3.4709785,0.71044624,-0.8976498
i2m95,-6.4087663,10.312086,-5.174695,-5.9293966,-7.240586,-0.01174886,-7.33578,3.4193747,-5.101926,1.1503112,-0.4043497,3.0454383,-2.408968,-3.3798373,-3.2246068,0.118009254,0.6752396,4.7467513,-0.17205784,1.3090192,0.81393737,3.7815511,0.5783789,1.1967745,-0.17633003,-1.4453987,4.110095,-3.1810963,3.6015637,-2.7926006,1.720921,-0.721022,-2.7898204,-0.9214679,-0.11933599,-0.77339625,0.4066076,2.3087473,2.3228662,1.6319889,-0.4559607,1.3405274,-0.8079754,0.15842983,-1.4398669,-0.54551107,-2.332725,-0.46361202,1.7395114,1.8194782
i89x5,-7.9837184,-1.8487955,3.3519058,-1.0956736,2.8348787,-0.5096853,-5.3848934,1.4951642,-0.6274723,-3.2347436,3.074058,-3.578971,1.7722905,0.61623687,5.816159,0.4765534,-2.1545205,2.5213199,-2.082365,0.45018154,3.137333,-1.8660322,0.78588855,-0.86750877,2.4674625,-0.7752704,2.8794072,4.3289165,-0.81972265,2.0231233,3.0246682,1.250678,-2.5463283,-3.8070338,0.6999244,-1.2617095,1.7087768,-2.9316974,-0.7805633,-0.9962135,-5.442013,-3.7970107,3.8646169,-0.83477193,2.3254857,-2.9751937,-0.8279613,1.5504142,-0.997395,-1.483077
ibsjm,4.03339,-2.8618503,1.7485695,-0.5562414,3.1978657,1.2711575,-1.1606395,-1.1276276,2.1762524,1.0084243,-1.8216102,-0.4226413,1.8012494,-0.15504648,-1.6462415,0.579678,0.057200614,1.3991364,-0.9711243,1.3149123,-0.16809306,1.0566331,0.21230485,-0.40463796,-1.9874076,-1.5073795,1.8419794,-0.8260063,-1.4504787,-1.974591,1.3438584,-0.058661196,-0.37280974,-0.6858249,-0.6388238,0.073472545,0.4313867,-0.7592054,-0.9030064,-0.44062245,0.18474062,0.65143764,0.16848832,-1.6500636,0.91048557,0.4071531,-1.647768,-0.2626503,-1.0115519,-0.6228852
ighhg,-13.155822,-0.20838964,-4.7394543,-6.436391,1.7673104,-1.6845489,3.2693355,-3.0216439,-3.9435792,2.9896555,-3.2294436,-4.996674,0.7810148,-1.6632509,1.9860325,-1.203598,5.882153,1.1654476,-1.4317018,-0.34508547,-0.772936,-0.7638079,1.0265758,-2.6216826,2.1362197,-0.48495057,-2.3476202,-0.5357054,-0.17179468,-1.1694349,-2.237687,3.1242492,-0.39085868,-1.3377684,0.379596,2.142182,1.4249692,2.901427,0.86980814,-1.0392318,-0.09784994,-1.6245401,-1.1046877,0.59287715,0.37100402,0.73817956,-1.3177,1.1114751,1.7819759,2.2187166
ilhrp,-6.786862,-1.6825668,-0.8353858,3.8007174,1.3375403,1.9505913,1.4551051,-0.22860485,1.6426368,-2.6959913,-3.7142234,1.1838856,-0.89432937,0.6251217,0.28683633,-1.0239493,-1.0070271,0.7899147,-2.309088,-2.3690925,0.7574133,1.4253966,-1.792791,1.0496517,-1.8673724,-3.7367234,1.086464,-0.68742853,1.2626354,0.30552906,1.9638212,-2.0890467,-2.7743149,1.168398,1.4506577,0.39354897,1.2850204,-1.6827167,3.10536,0.80484056,-1.3630564,-1.7813474,1.3940768,0.027160548,-0.51262546,-1.1888012,-0.6457978,-1.4245926,-1.2174115,1.4465078
ir48j,2.8281035,-3.952231,1.44982,3.4512897,5.039971,-2.1575363,-6.309858,-0.4257528,2.6424472,1.0701295,3.1362596,-2.2237947,-3.2573645,-1.1018745,-0.43723366,0.3948322,-0.40028307,1.0197982,1.2319589,-0.2670727,1.1590047,2.6531403,-0.4543754,1.1726127,-0.023905003,1.2518551,0.72064674,0.7224522,-1.2246021,1.2208136,-2.3861694,1.7743489,0.021176688,3.1983786,-1.0416782,-1.6208069,-0.44970703,0.8455765,1.2448037,0.03549747,0.1011324,-1.285957,-0.34202394,-0.78813195,-1.7318075,-0.0103477435,0.7304559,-0.23231858,-0.21270506,-0.10049758
iueq4,4.8938932,0.86757827,1.5482271,2.8656478,-2.1037908,1.4540403,0.35585475,-0.02560075,-0.10137304,3.2809622,0.37251472,-2.280728,0.7716019,-0.4811441,1.7684103,-0.90947896,1.3814374,0.68021095,1.6867917,-2.4847562,2.964806,2.3187366,1.1770992,1.7605852,-0.48110244,-1.1941863,0.3532894,-1.1282971,-1.3914114,3.5111506,3.471854,0.6158788,1.6482414,-0.06948555,-0.23808019,-0.19232567,1.7763509,-0.0004767533,-2.3227723,-3.5298007,1.2231214,0.5283531,2.4010375,3.914348,-0.77259636,-0.7761436,-3.5427907,-1.4315743,-2.3106844,-0.015781244
iyz57,0.32314685,-3.0762525,11.699763,-5.4922066,-2.380007,-4.1663313,0.10740085,2.0051851,-1.247317,-1.0117903,0.13741809,-0.43701646,-2.5820203,-0.93927604,-1.2773137,0.5981479,-0.99794316,1.3215477,-1.1542434,1.770178,-0.06215796,-1.6052444,-4.0119247,-0.57475996,-1.1153393,-0.960189,-1.3297529,0.31482157,2.4508116,0.47316492,0.40127832,-0.1297719,0.88811016,2.0929909,-1.030846,1.8960508,1.0907129,-0.4721051,-0.7978419,-1.3714253,1.032858,-0.3597143,-0.5617129,1.5995264,2.6662557,3.3582778,-2.748225,-1.0880483,-0.061711527,1.5703098
j0fnu,4.4323187,-2.1270485,1.0124937,2.2645044,0.48392197,-1.5716566,1.0728756,4.2354817,2.8370523,0.5676071,-1.0732596,-3.1392949,0.65839773,-0.48672685,-0.7189046,-1.6997554,2.5219505,-0.07686613,-0.13322158,-1.769415,-0.68255347,1.5194656,0.22000638,-0.12842312,-0.027425688,-2.6017783,1.3868902,1.4306862,-1.3577387,-0.37827083,-0.5456887,-2.4037004,0.7232949,-0.6993033,0.7254609,0.25941095,-0.14186853,0.45901328,0.2070911,-0.2011736,-0.7530713,0.3338503,-0.30887815,1.0239986,-0.7665732,-1.0665343,-0.57849365,-1.2200814,0.14499052,0.45764473
j8yub,-2.031903,-5.5251713,8.187633,2.071448,1.2781684,1.551966,2.1880589,-2.3146398,-0.6891138,1.2364256,2.919826,5.9711165,2.3273017,-4.9704347,-2.2362435,0.40156925,2.3030388,-3.7040794,-2.0365906,0.03389313,2.388825,-1.6270995,1.0947843,0.3679129,2.3697624,-0.44671023,-1.5615783,2.847388,1.2075365,0.12034721,-2.0475743,0.85011446,1.3658584,0.9520634,1.3364568,-2.9385731,-1.8299786,-1.4730865,-1.4477607,-0.30665365,-1.3674806,1.1343333,1.5765661,-1.3336811,2.7406473,1.2558799,-1.6936319,-0.5003371,-0.034351956,-1.1218668
j9t67,-2.4574325,2.6421192,-0.9391968,1.7115589,-1.5377748,-1.4222982,-1.1834131,-4.1802564,2.4153087,-4.442559,-1.9972153,1.000262,-2.7232466,-3.3697333,-0.39028642,-2.2335436,1.1596822,0.44470093,-3.2045023,-1.4506593,-0.25113773,-1.9425987,-1.0607307,-2.0224307,1.6716429,-3.5081313,1.0130739,0.89986026,-1.21569,0.97257507,2.0700474,0.50875306,0.843603,-0.90312654,-0.4057624,1.111147,-2.9699256,0.9859587,-1.4941111,-1.2503965,-2.034032,-0.25079283,0.14128946,0.2315664,-3.853591,-2.1720881,0.7133449,-2.4530504,-1.0884433,0.6329764
j9v1n,-5.108347,3.2336266,-3.3766255,-5.4712925,-1.3629338,2.029318,-0.21371804,-2.5148604,1.3110694,-0.37496638,-1.5826873,0.6329263,2.1492872,0.7390033,-1.0259075,2.5994227,-1.1538637,-3.434368,2.2512612,-0.4341156,0.70554334,-0.83689433,-1.0606527,2.2818856,0.6278939,-0.21199334,-0.37161267,2.1828823,1.4717176,0.17108151,-2.1372797,0.68937695,-1.5187471,-1.5760549,2.4996674,-0.92241275,0.34861287,4.3500857,-0.42154405,1.3338908,-0.67964077,-0.47590145,-0.11717402,-0.7058604,-1.3448008,-0.2730084,0.4574704,-1.5838248,-2.6437194,-1.4786274
jex85,-6.3708625,2.124514,-1.8370601,0.65917367,-3.4500656,3.4064426,-5.255423,-0.14532445,1.6090184,1.5845997,-0.7721724,1.2644256,-1.7787656,-1.5575365,-1.9781955,1.5370594,1.0523491,1.9748998,-1.7080752,-1.0242026,-3.6710382,-1.0062361,0.7811985,0.1603042,0.30722794,-0.6836929,-0.6938897,0.71421325,-1.5737207,-1.2111712,-1.3942797,-1.0399785,0.5631206,0.72247773,1.1445513,-1.542873,1.7901758,0.41059968,-0.21929353,-1.4383438,2.3064697,-0.61915165,0.98883975,-1.2656263,-0.7880132,4.258446,-2.9673867,-1.6822821,0.69028944,-0.8327375
