person_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19
ahyp7,3.5985081162599815,0.6048576643031749,8.077200332777847,4.787910879383077,-2.4125309065102343,0.5025411640799295,2.695950033042562,-5.593463080604257,-1.5640229746983567,2.5959923433056,1.0439140124275341,-3.831708499333273,2.0047145478401016,5.55069341170117,-5.588288226104848,3.8476156976838967,4.052701694125471,3.3390190820593104,-1.8736553989290792,1.087689794423202
amf2x,-9.198934480756783,0.5980588764872635,10.782294994868913,-4.788063246306426,3.889305503603003,4.837568006452268,1.0636745554721159,2.373961478962964,0.09565176371601954,0.1916888886297237,-0.41073944157899817,0.654300616222477,-2.4598211423152736,7.110499565191044,0.2814527314370722,4.922782871562219,3.242699738331098,-3.3130825267351516,-0.724846150818558,-1.2266323286395624
anjsc,-4.107451288581522,10.090650820248594,4.9964518344588,10.288105019475026,2.729581997711178,3.3632132845129994,4.310449892027197,-1.1352304160151645,-0.2924933226634371,-0.7232088057945072,1.69199328557157,0.6768256464958068,-2.286177540730049,-1.0823405686230334,3.450247797310189,2.777371606933677,-6.130862531719202,-1.9699564304912816,1.350977783000793,8.445499821398348
arxcr,1.2268663892572753,-4.087926474005933,-0.4554037211636743,4.1485467840749894,1.4081304531359071,-0.6793599912277021,-0.5077247163851123,0.9616079304542154,1.8235291271528646,1.4340045863856878,0.8130784585175691,2.5620370518843103,1.471680593610072,0.30268539251763515,1.810979413860395,1.3348877795104066,2.9536085808668604,0.13082124680679333,1.57959008985763,-0.35045728741942234
axvvp,-0.3613402824091621,4.23477920410029,-5.754677870861123,-2.774532982319444,-3.7173972664670076,-6.007997444825637,2.0211578827102725,-3.6830667143026194,-4.119457183663455,1.745216420408453,-0.7187433828408939,0.48011104208299366,-1.9409632177731524,1.188886818133848,-2.9227984512496135,0.3054672658708609,-1.098685056121786,4.0757179466715385,-1.4464836229157279,1.3486722517840506
ayss6,-2.712628085349818,1.270086328221971,1.6380410676747479,3.5634120859046035,-2.0072768980044104,-2.6603257933647413,-2.499628383589272,0.25652260545137584,4.74828478797302,-2.333367799576953,-1.8670222351407328,2.093354391324621,-1.3443108467352354,0.14308424284571256,1.1361871183719343,-0.0853653919313529,1.4290705233925771,-2.6678061380208318,-1.5249732527667113,2.983589660652284
b8zaq,0.9591357589397437,-3.230517604986187,2.269760138240822,-3.8805751635753283,1.0663027665111733,0.22922202077645293,0.619748701947116,-3.8163633248204576,-3.488994453969628,-1.4818311959994603,0.9708015050824489,-0.07640111861353902,-0.9516493533335445,0.23093771688698228,-0.22871502836977525,2.5633026427415353,-1.5922466684516223,1.3847229874585114,1.3923754288667662,0.4614751808484931
b9jzt,-6.42919791383458,10.565697634657573,-10.288068147759901,-3.099567151453963,-3.0191423904610515,-1.7802648349998023,0.7338035284045707,0.8069414020743289,-1.171480751854151,-0.15085772736546998,-0.6212416447651818,2.472903302068966,2.3162909669330447,2.417177333328709,-0.8529466690103455,-0.3651978008000313,2.13291439191773,-2.284651413740338,-0.5059484843362303,1.619260051666304
bbrrv,-5.440457786581633,4.182829635298043,-0.7786905383868641,-1.6988302880673487,0.6659145713237251,-0.6371448828997172,1.2576938823175166,4.933204432252931,-3.2675066787063036,-0.6642965284902835,1.5858942675458505,-1.9776443736355398,0.05909263609370606,-3.9183004233642618,-2.9339484680188965,-0.8374737840105853,-1.100662253036764,-2.2869026775547088,-0.4860651157766722,2.761038855400923
bc0tc,2.0163185329599234,2.027705576837009,-4.7523904062917754,1.8659203116996588,2.390888312810953,-0.13034886301402807,3.2168369813897324,1.4006919836307836,0.470483567197445,1.3823528646754422,-0.9765988698213008,0.6214501260136508,-0.3053752767369981,1.5972529468681964,2.6960486578776943,-0.901306533248488,0.4527302535328411,2.1061526562562918,-0.9816809208921619,-0.34795360263912034
bc89d,0.0454647931708159,0.7958221610853888,-1.1254802545341125,-1.486665898756662,-0.3754045854066432,1.3034713393034572,-1.020077893543108,-1.8223761269961596,1.408376401451443,3.1562674337326038,0.7073244402796787,1.0392864367580004,2.8593433484527653,-0.8362768827958625,-4.111072949908711,0.22122121756985588,1.5500428272207234,1.735531622147185,0.6284066016716874,1.415800997389232
